Case ID,Activity,Timestamp,Resource,issue_sentiment,issue_emotion,issue_user_type,pr_user_type,issue_labels
569389183,Issue Closed,2020-09-14 23:33:48+00:00,MartijnCuppens,0.34,neutral,User,User,css
569389183,PR Closed,2020-09-14 23:33:48+00:00,MartijnCuppens,0.34,neutral,User,User,css
569389183,Issue Updated,2020-09-14 23:33:53+00:00,MartijnCuppens,0.34,neutral,User,User,css
569389183,PR Updated,2020-09-14 23:33:53+00:00,MartijnCuppens,0.34,neutral,User,User,css
569392905,Issue Created,2020-02-22 21:02:37+00:00,MartijnCuppens,0.5423,neutral,User,User,"css,v5"
569392905,PR Created,2020-02-22 21:02:37+00:00,MartijnCuppens,0.5423,neutral,User,User,"css,v5"
569392905,Issue Closed,2020-03-14 16:09:09+00:00,MartijnCuppens,0.5423,neutral,User,User,"css,v5"
569392905,PR Closed,2020-03-14 16:09:09+00:00,MartijnCuppens,0.5423,neutral,User,User,"css,v5"
569392905,Issue Updated,2020-03-14 16:09:10+00:00,MartijnCuppens,0.5423,neutral,User,User,"css,v5"
569392905,PR Updated,2020-03-14 16:09:10+00:00,MartijnCuppens,0.5423,neutral,User,User,"css,v5"
569512518,Issue Created,2020-02-23 15:33:18+00:00,MartijnCuppens,0.3182,surprise,User,User,"docs,css"
569512518,PR Created,2020-02-23 15:33:18+00:00,MartijnCuppens,0.3182,surprise,User,User,"docs,css"
569512518,Issue Closed,2020-03-12 15:56:17+00:00,MartijnCuppens,0.3182,surprise,User,User,"docs,css"
569512518,PR Closed,2020-03-12 15:56:17+00:00,MartijnCuppens,0.3182,surprise,User,User,"docs,css"
569512518,Issue Updated,2020-03-13 08:35:54+00:00,MartijnCuppens,0.3182,surprise,User,User,"docs,css"
569512518,PR Updated,2020-03-13 08:35:54+00:00,MartijnCuppens,0.3182,surprise,User,User,"docs,css"
574107896,Issue Created,2020-03-02 16:52:42+00:00,ysds,0.3182,neutral,User,User,"js,v4,v5,backport-to-v4"
574107896,PR Created,2020-03-02 16:52:42+00:00,ysds,0.3182,neutral,User,User,"js,v4,v5,backport-to-v4"
